,K,MAE,RMSE,r2
98,103,25643.797092959903,35711.4901247599,0.8337345123945508
99,104,26134.16749422245,36856.62262675802,0.8229005397217115
100,105,25254.06247910173,35749.15185567608,0.83338363664342
101,106,24544.18781176443,34655.05459879621,0.8434261103367116
102,107,24781.853498791115,35068.118170196634,0.8396713674515468
103,108,25486.9069807266,36637.89957059546,0.8249962715161625
104,109,25394.4402775309,35527.55722444522,0.8354428106129911
105,110,26113.22244865381,36765.11558969855,0.8237788474944688
106,111,25120.46235481561,35982.1409504377,0.8312047711655323
107,112,23892.88819129152,34417.970286154356,0.8455611082735135
108,113,25305.330987625097,36282.91099201845,0.8283711025456499
109,114,24661.540586338422,36133.3469626213,0.829783150357047
110,115,26581.623085853866,37241.142023914705,0.8191859613550917
111,116,24598.479992590404,34933.7227318524,0.8408979030432298
112,117,26039.437468656397,36428.50311353227,0.8269909514605529
113,118,25152.084410554664,35769.51194958437,0.8331937976884736
114,119,25100.018001731092,36204.30501887482,0.8291139559786199
